
 1 13.016667,6.941667,0.618134,0.618134,2293.388479,184.505020,0.991667,0.507639 ,0.940021,0.876042,0.861167,0.683333,16.141130,5.441667,50.552884,0.842070,6.941667,0.407977,-0.311750,0.543825,0.933889,0.938569
 2 8.437500,11.971591,0.272099,0.272099,1455.520796,119.755833,1.710227,0.480178 ,1.002491,0.786222,0.760568,0.664773,13.810613,4.982955,38.107757,0.833738,11.971591,0.556007,-0.062511,0.252956,0.885985,0.894057
 3 1.762759,4.731034,-0.023020,-0.023020,195.996380,27.143511,0.675862,0.818391 ,0.394687,0.915517,0.905379,0.902069,4.086408,2.695172,10.122746,0.327762,4.731034,0.317440,-0.001573,0.024920,0.954943,0.958132
 4 18.062500,9.187500,0.584416,0.584416,2087.282913,133.146973,1.312500,0.396484 ,1.114052,0.835938,0.816250,0.562500,22.550049,6.812500,68.997748,0.984087,9.187500,0.482578,-0.268739,0.540732,0.912500,0.918695
 1 50.733871,6.495464,0.504388,0.504388,1869.947013,-157.232853,0.927923,0.617544 ,0.778052,0.884010,0.870091,0.774698,53.766633,13.773690,190.999640,0.686168,6.495464,0.391225,-0.223807,0.421959,0.938138,0.942518
 1 4.758197,26.307377,-0.364856,-0.364856,151.682473,-6.291394,3.758197,0.360488 ,1.059037,0.530225,0.473852,0.463115,19.751909,5.758197,37.865658,0.690424,26.307377,0.690424,-0.163154,0.424893,0.749454,0.767191
 2 2.067797,7.474576,-0.082542,-0.082542,190.011583,30.813033,1.067797,0.729827 ,0.532778,0.866525,0.850508,0.847458,5.634615,3.067797,13.307698,0.427094,7.474576,0.427094,-0.022960,0.111903,0.928814,0.933853
 1 15.926471,10.448529,0.514992,0.514992,1992.235149,136.021821,1.492647,0.398465 ,1.119431,0.813419,0.791029,0.573529,22.665456,6.477941,62.441125,0.977902,10.448529,0.518212,-0.203264,0.480155,0.900490,0.907535
 2 4.519886,5.846591,0.350267,0.350267,1181.478904,102.738132,0.835227,0.711297 ,0.618858,0.895597,0.883068,0.838068,7.478982,3.431818,20.533445,0.536186,5.846591,0.365564,-0.123729,0.281296,0.944318,0.948260
 3 4.757353,10.088235,0.143663,0.143663,917.987751,84.988583,1.441176,0.596156 ,0.799892,0.819853,0.798235,0.757353,9.509091,3.955882,24.349178,0.657317,10.088235,0.508450,-0.021539,0.132484,0.903922,0.910724
 1 3.198068,7.929952,0.083170,0.083170,595.834524,60.845593,1.132850,0.687846 ,0.637596,0.858394,0.841401,0.821256,7.186461,3.369565,17.457314,0.525438,7.929952,0.442701,-0.009127,0.076669,0.924477,0.929823
 2 3.350000,6.212500,0.198640,0.198640,764.804387,71.604035,0.887500,0.731076 ,0.575221,0.889062,0.875750,0.850000,6.387614,3.212500,16.718834,0.487341,6.212500,0.380230,-0.047446,0.166236,0.940833,0.945022
 3 5.267544,4.728070,0.487745,0.487745,1497.779300,125.643315,0.675439,0.724454 ,0.596902,0.915570,0.905439,0.846491,7.577547,3.473684,22.396929,0.530019,4.728070,0.317304,-0.226125,0.375721,0.954971,0.958159
 1 3.081081,6.939459,0.118814,0.118814,618.018089,61.568135,0.991351,0.717760 ,0.590617,0.876081,0.861211,0.841081,6.670210,3.233514,16.321026,0.492555,6.939459,0.407896,-0.018297,0.105250,0.933910,0.938589
 2 9.000000,6.125000,0.568402,0.568402,2087.875859,174.270689,0.875000,0.601120 ,0.800113,0.890625,0.877500,0.761905,11.806234,4.458333,36.271204,0.713612,6.125000,0.376770,-0.275184,0.477067,0.941667,0.945796
 3 15.466667,5.716667,0.708139,0.708139,2457.578565,192.165750,0.816667,0.498333 ,0.932002,0.897917,0.885667,0.666667,17.710661,5.850000,58.337542,0.852330,5.716667,0.360231,-0.409323,0.621394,0.945556,0.949410
 1 12.908642,8.227160,0.557382,0.557382,2153.394055,170.799387,1.175309,0.481018 ,0.990653,0.853086,0.835457,0.661728,16.780568,5.560494,50.902624,0.874345,8.227160,0.452543,-0.251689,0.499308,0.921646,0.927193
 2 13.687500,10.535000,0.482697,0.482697,1953.729643,145.307148,1.505000,0.426125 ,1.077540,0.811875,0.789300,0.607500,16.664307,5.990000,54.906194,0.940119,10.535000,0.520506,-0.178130,0.447379,0.899667,0.906770
 3 15.826087,18.869565,0.203048,0.203048,1416.918486,58.259719,2.695652,0.295860 ,1.299179,0.663043,0.622609,0.422360,21.636114,7.391304,67.770931,1.048718,18.869565,0.666503,-0.030012,0.200874,0.820290,0.833013
 1 51.668851,6.371976,0.476022,0.476022,1736.679807,-146.683275,0.910282,0.638691 ,0.744041,0.886215,0.872560,0.789819,54.636837,13.967742,195.207860,0.653903,6.371976,0.386463,-0.203769,0.394122,0.939315,0.943611
 1 6.591716,10.437870,0.257243,0.257243,1296.788016,112.227901,1.491124,0.549175 ,0.884827,0.813609,0.791243,0.721893,13.228055,4.402367,30.818686,0.742478,10.437870,0.517928,-0.056793,0.233541,0.900592,0.907629
 2 5.782991,15.375367,0.011920,0.011920,791.067720,68.122588,2.196481,0.467187 ,0.994895,0.725440,0.692493,0.645161,13.672532,4.771261,31.692366,0.777520,15.375367,0.622094,-0.000140,0.011866,0.853568,0.863935
 3 5.633603,11.010121,0.168532,0.168532,1057.914912,94.475538,1.572874,0.555828 ,0.869691,0.803391,0.779798,0.726721,10.627648,4.253036,27.978234,0.714390,11.010121,0.532788,-0.027299,0.156254,0.895142,0.902565
 4 7.125000,18.757813,-0.031586,-0.031586,819.065168,58.492227,2.679688,0.392700 ,1.115417,0.665039,0.624844,0.562500,16.664307,5.445313,38.721892,0.850151,18.757813,0.665424,-0.000901,0.031824,0.821354,0.834002
 1 13.016667,6.941667,0.618134,0.618134,2293.388479,184.505020,0.991667,0.507639 ,0.940021,0.876042,0.861167,0.683333,16.141130,5.441667,50.552884,0.842070,6.941667,0.407977,-0.311750,0.543825,0.933889,0.938569
 2 8.437500,11.971591,0.272099,0.272099,1455.520796,119.755833,1.710227,0.480178 ,1.002491,0.786222,0.760568,0.664773,13.810613,4.982955,38.107757,0.833738,11.971591,0.556007,-0.062511,0.252956,0.885985,0.894057
 3 1.762759,4.731034,-0.023020,-0.023020,195.996380,27.143511,0.675862,0.818391 ,0.394687,0.915517,0.905379,0.902069,4.086408,2.695172,10.122746,0.327762,4.731034,0.317440,-0.001573,0.024920,0.954943,0.958132
 4 18.062500,9.187500,0.584416,0.584416,2087.282913,133.146973,1.312500,0.396484 ,1.114052,0.835938,0.816250,0.562500,22.550049,6.812500,68.997748,0.984087,9.187500,0.482578,-0.268739,0.540732,0.912500,0.918695
 1 37.611111,14.777778,0.323170,0.323170,1570.293096,-106.207133,2.111111,0.379472 ,1.146145,0.736111,0.704444,0.547619,40.082709,11.777778,143.172650,0.976552,14.777778,0.612203,-0.077057,0.311561,0.859259,0.869223
 2 34.714286,18.500000,0.196310,0.196310,1283.750855,-75.203866,2.642857,0.354181 ,1.177927,0.669643,0.630000,0.493197,37.057536,11.547619,135.666962,0.980816,18.500000,0.662852,-0.028017,0.193622,0.823810,0.836283
 1 51.969534,7.464158,0.334050,0.334050,1329.856663,-115.701953,1.066308,0.642134 ,0.737405,0.866711,0.850717,0.792115,55.488707,14.155914,197.853569,0.631818,7.464158,0.426729,-0.107425,0.283469,0.928913,0.933946
 1 23.300000,17.500000,0.366170,0.366170,1543.429700,4.548000,2.500000,0.300000 ,1.254217,0.687500,0.650000,0.328571,39.534619,8.900000,92.373806,1.097192,17.500000,0.651757,-0.108409,0.366890,0.833333,0.845133
 2 6.157895,36.105263,-0.582897,-0.582897,194.738914,-31.504593,5.157895,0.341336 ,1.086238,0.355263,0.277895,0.385965,22.997503,7.157895,52.818325,0.576334,36.105263,0.576334,-0.342863,0.605822,0.656140,0.680484
 3 6.965909,13.363636,0.150610,0.150610,1134.794036,95.547708,1.909091,0.480860 ,0.992136,0.761364,0.732727,0.662879,13.097190,4.810606,34.142107,0.803517,13.363636,0.585953,-0.020339,0.143531,0.872727,0.881738
 4 6.105413,18.148148,-0.061385,-0.061385,691.986844,53.600866,2.592593,0.418122 ,1.064124,0.675926,0.637037,0.589744,15.635839,5.150997,34.900413,0.807797,18.148148,0.659153,-0.003607,0.062563,0.827160,0.839397
 1 53.313262,7.040015,0.287730,0.287730,1121.537881,-99.496847,1.005716,0.675361 ,0.678328,0.874285,0.859200,0.814405,56.835693,14.407393,203.946653,0.578924,7.040015,0.411577,-0.083342,0.241874,0.932952,0.937699
 2 34.100000,17.500000,0.200411,0.200411,1422.517700,-80.316000,2.500000,0.324796 ,1.255689,0.687500,0.650000,0.485714,43.570557,11.300000,132.108899,1.009281,17.500000,0.651757,-0.030425,0.196549,0.833333,0.845133
 3 53.554688,6.920072,0.284962,0.284962,1095.813020,-97.429993,0.988582,0.681664 ,0.666788,0.876427,0.861599,0.818510,56.317608,14.447716,205.001686,0.569699,6.920072,0.407183,-0.080644,0.238691,0.934095,0.938760
 1 19.083333,25.520833,0.095346,0.095346,1149.305446,3.120099,3.645833,0.313368 ,1.252954,0.544271,0.489583,0.437500,42.823161,8.854167,84.770054,1.023959,25.520833,0.692279,-0.007301,0.096181,0.756944,0.774152
 2 6.157895,36.105263,-0.574287,-0.574287,194.738914,-31.504593,5.157895,0.353186 ,1.070025,0.355263,0.277895,0.447368,29.055343,7.157895,52.818325,0.576334,36.105263,0.576334,-0.318866,0.595818,0.656140,0.680484
 3 6.090909,12.250000,0.146330,0.146330,1060.054327,92.917010,1.750000,0.519944 ,0.926761,0.781250,0.755000,0.696970,11.670344,4.492424,30.408076,0.753933,12.250000,0.562335,-0.020080,0.138145,0.883333,0.891593
 4 6.617284,39.320988,-0.662541,-0.662541,199.604394,-32.890349,5.617284,0.373876 ,1.037031,0.297840,0.213580,0.481481,21.121000,7.617284,58.466117,0.496960,39.320988,0.496960,-0.408747,0.657461,0.625514,0.652027
 1 57.335181,2.914315,0.607826,0.607826,1510.625825,-122.591183,0.416331,0.792405 ,0.470446,0.947959,0.941714,0.887601,58.560665,14.842742,219.697658,0.429220,2.914315,0.225523,-0.350595,0.425752,0.972245,0.974210
 1 5.375000,10.718750,0.163615,0.163615,1021.955524,92.162302,1.531250,0.567974 ,0.848764,0.808594,0.785625,0.736111,10.124593,4.163194,26.895326,0.697828,10.718750,0.525321,-0.026022,0.151293,0.897917,0.905144
 2 6.188235,13.835294,0.090549,0.090549,966.442110,83.374441,1.976471,0.486905 ,0.974819,0.752941,0.723294,0.666667,13.032842,4.690196,31.886917,0.779107,13.835294,0.595162,-0.007872,0.087604,0.868235,0.877564
 3 6.554839,11.854839,0.194083,0.194083,1177.127208,101.686518,1.693548,0.519688 ,0.929023,0.788306,0.762903,0.696774,10.892482,4.551613,31.686381,0.766198,11.854839,0.553301,-0.032678,0.180923,0.887097,0.895090
 1 9.872636,9.620133,0.422617,0.422617,1823.773917,149.609520,1.374305,0.502184 ,0.968410,0.828212,0.807597,0.684650,14.586729,5.040601,41.412601,0.832326,9.620133,0.495271,-0.149395,0.380583,0.908380,0.914866
 1 53.376512,6.767137,0.321117,0.321117,1203.421710,-105.504634,0.966734,0.677543 ,0.676397,0.879158,0.864657,0.816028,56.487998,14.391129,203.897146,0.580678,6.767137,0.401508,-0.103162,0.266915,0.935551,0.940114
 1 29.289315,4.198589,0.829088,0.829088,2199.699093,21.062650,0.599798,0.422462 ,0.982748,0.925025,0.916028,0.474798,30.650855,8.753024,106.010332,0.925514,4.198589,0.292440,-0.579977,0.743240,0.960013,0.962844
 2 39.291667,6.854167,0.693973,0.693973,2278.658067,-152.427716,0.979167,0.433904 ,1.023414,0.877604,0.862917,0.592262,44.317952,11.270833,143.752050,0.938220,6.854167,0.404747,-0.383867,0.629329,0.934722,0.939344
 1 5.512500,9.931250,0.207848,0.207848,1113.668117,99.385563,1.418750,0.582891 ,0.828447,0.822656,0.801375,0.748214,9.937744,4.106250,26.800769,0.688530,9.931250,0.504093,-0.041401,0.188386,0.905417,0.912113
 2 31.831989,7.376344,0.696166,0.696166,2063.157878,-50.315948,1.053763,0.376730 ,1.111299,0.868280,0.852473,0.472670,35.228655,9.671147,116.240303,1.007021,7.376344,0.423641,-0.385751,0.642105,0.929749,0.934723
 3 9.750000,33.687500,-0.393758,-0.393758,562.038284,-8.541504,4.812500,0.328993 ,1.215066,0.398438,0.326250,0.458333,33.667562,7.687500,61.338467,0.777462,33.687500,0.621086,-0.116789,0.386399,0.679167,0.701881
 4 41.095238,16.666667,0.087007,0.087007,955.198328,-74.095022,2.380952,0.433292 ,1.039895,0.702381,0.666667,0.598639,44.104411,12.761905,160.194547,0.844978,16.666667,0.641126,-0.005865,0.085219,0.841270,0.852507
 1 48.003836,10.401535,0.252812,0.252812,1300.328878,-112.525245,1.485934,0.548852 ,0.888773,0.814258,0.791969,0.722506,53.313463,13.601023,182.786591,0.741881,10.401535,0.516957,-0.058157,0.229693,0.900938,0.907951
 2 40.398026,9.590461,0.532719,0.532719,2063.047893,-150.388729,1.370066,0.423785 ,1.081840,0.828742,0.808191,0.603618,45.163690,11.820724,149.707512,0.946237,9.590461,0.494417,-0.224523,0.490087,0.908662,0.915129
 3 47.857890,7.347864,0.528322,0.528322,2045.462843,-169.943834,1.049695,0.555147 ,0.877210,0.868788,0.853043,0.727114,50.887477,13.229294,178.901610,0.773917,7.347864,0.422633,-0.231632,0.457565,0.930020,0.934975
 1 51.845262,4.383821,0.664807,0.664807,2254.420827,-186.828811,0.626260,0.652351 ,0.704722,0.921717,0.912324,0.797127,54.209646,13.786038,194.434638,0.643564,4.383821,0.301300,-0.376351,0.534390,0.958249,0.961205
 1 52.991935,1.185484,0.912381,0.912381,2892.322102,-236.785754,0.169355,0.700413 ,0.554745,0.978831,0.976290,0.822581,53.455469,13.685484,198.713800,0.538125,1.185484,0.113939,-0.759108,0.703868,0.988710,0.989509
 1 16.779886,8.786528,0.588154,0.588154,2136.922513,148.429702,1.255218,0.417499 ,1.081928,0.843098,0.824269,0.590133,20.923187,6.482922,64.405895,0.957698,8.786528,0.470356,-0.273695,0.539641,0.916319,0.922243
 1 16.779886,8.786528,0.588154,0.588154,2136.922513,148.429702,1.255218,0.417499 ,1.081928,0.843098,0.824269,0.590133,20.923187,6.482922,64.405895,0.957698,8.786528,0.470356,-0.273695,0.539641,0.916319,0.922243
 1 46.500000,10.500000,0.356644,0.356644,1522.376172,-127.910837,1.500000,0.525447 ,0.907171,0.812500,0.790000,0.698413,55.279758,13.277778,176.053759,0.793662,10.500000,0.519580,-0.097268,0.323072,0.900000,0.907080
 2 43.381818,10.690909,0.406340,0.406340,1810.092355,-143.953674,1.527273,0.462185 ,1.032584,0.809091,0.786182,0.648485,48.150055,12.606061,162.766305,0.881689,10.690909,0.524597,-0.133649,0.373062,0.898182,0.905390
 3 18.270270,6.810811,0.700246,0.700246,2297.420217,158.746214,0.972973,0.442972 ,0.997890,0.878378,0.863784,0.602317,18.906494,6.594595,68.497414,0.929420,6.810811,0.403137,-0.393875,0.636477,0.935135,0.939727
 4 46.363636,11.136364,0.266326,0.266326,1393.658395,-117.875657,1.590909,0.514674 ,0.946025,0.801136,0.777273,0.694805,51.520131,13.318182,176.207761,0.788584,11.136364,0.535960,-0.062575,0.244638,0.893939,0.901448
 5 50.000000,12.250000,-0.134840,-0.134840,196.957031,-32.156250,1.750000,0.597222 ,0.721464,0.781250,0.755000,0.750000,53.286702,14.250000,196.539669,0.562335,12.250000,0.562335,-0.035364,0.177101,0.883333,0.891593
 6 20.993750,21.437500,0.154976,0.154976,1349.621796,5.884594,3.062500,0.267422 ,1.346992,0.617188,0.571250,0.300000,26.473877,8.825000,87.599742,1.074654,21.437500,0.685314,-0.017753,0.154859,0.795833,0.810288
 1 16.717498,8.286413,0.608318,0.608318,2183.701176,154.571643,1.183773,0.427758 ,1.062487,0.852028,0.834272,0.600196,20.668683,6.413490,63.924719,0.945294,8.286413,0.454473,-0.294660,0.554842,0.921082,0.926669
 1 16.779886,8.786528,0.588154,0.588154,2136.922513,148.429702,1.255218,0.417499 ,1.081928,0.843098,0.824269,0.590133,20.923187,6.482922,64.405895,0.957698,8.786528,0.470356,-0.273695,0.539641,0.916319,0.922243
 1 58.344254,2.086946,0.686156,0.686156,1526.687940,-121.512859,0.298135,0.823522 ,0.407402,0.962733,0.958261,0.905494,59.177719,14.975050,224.289010,0.377887,2.086946,0.176092,-0.442607,0.455603,0.980124,0.981531
 1 5.361742,9.442708,0.219324,0.219324,1116.826436,99.832490,1.348958,0.597682 ,0.805065,0.831380,0.811146,0.759470,9.767881,4.018466,25.942736,0.671657,9.442708,0.490126,-0.047070,0.196796,0.910069,0.916436
 2 5.444444,31.111111,-0.463286,-0.463286,169.529035,-21.454047,4.444444,0.336861 ,1.093198,0.444444,0.377778,0.365079,22.892605,6.444444,44.860817,0.656285,31.111111,0.656285,-0.234986,0.512032,0.703704,0.724680
 3 7.700855,12.982906,0.207460,0.207460,1275.694179,105.565874,1.854701,0.475930 ,1.001394,0.768162,0.740342,0.658120,12.237424,4.931624,36.333441,0.824553,12.982906,0.578178,-0.035457,0.195631,0.876353,0.885107
 4 9.629091,12.294545,0.319336,0.319336,1560.993275,124.474569,1.756364,0.457111 ,1.031313,0.780455,0.754109,0.640000,12.840358,5.283636,42.336821,0.874246,12.294545,0.563332,-0.078493,0.298134,0.882909,0.891199
 1 5.537978,6.803580,0.370144,0.370144,1380.793736,119.194331,0.971940,0.660183 ,0.707594,0.878507,0.863928,0.804548,8.592649,3.764393,24.724590,0.611656,6.803580,0.402868,-0.128354,0.307739,0.935204,0.939791
 2 4.696713,10.444327,0.123069,0.123069,876.772400,81.823048,1.492047,0.589233 ,0.808958,0.813494,0.791113,0.751856,9.757038,3.981972,24.402354,0.661237,10.444327,0.518100,-0.016135,0.114738,0.900530,0.907572
 1 19.547009,16.752137,0.307802,0.307802,1574.335388,46.455392,2.393162,0.287895 ,1.312366,0.700855,0.664957,0.401709,29.944956,7.982906,78.832075,1.082276,16.752137,0.642275,-0.069491,0.302434,0.840456,0.851751
 2 6.057927,9.859756,0.245865,0.245865,1238.730832,108.586889,1.408537,0.572472 ,0.849295,0.823933,0.802805,0.740854,11.041748,4.219512,28.604862,0.709857,9.859756,0.502088,-0.057102,0.221477,0.906098,0.912746
 3 6.687500,39.812500,-0.679842,-0.679842,198.605667,-32.658691,5.687500,0.373047 ,1.036106,0.289063,0.203750,0.468750,30.397705,7.687500,59.375751,0.482578,39.812500,0.482578,-0.431976,0.670541,0.620833,0.647677
 1 9.523087,8.476597,0.464538,0.464538,1901.032858,157.779724,1.210942,0.533876 ,0.915917,0.848632,0.830468,0.710942,13.616577,4.835863,39.503680,0.796023,8.476597,0.460598,-0.181901,0.409837,0.919271,0.924986
 2 7.300000,16.333333,0.057847,0.057847,984.823990,77.008632,2.333333,0.423978 ,1.076031,0.708333,0.673333,0.603704,15.385429,5.214815,37.434478,0.844982,16.333333,0.636514,-0.003017,0.056976,0.844444,0.855457
 3 12.000000,10.850000,0.439220,0.439220,1860.736731,144.066750,1.550000,0.445204 ,1.049489,0.806250,0.783000,0.628571,14.870557,5.650000,49.392681,0.910255,10.850000,0.528710,-0.147472,0.406044,0.896667,0.903982
 4 24.153846,9.423077,0.610195,0.610195,1965.040617,55.267183,1.346154,0.351331 ,1.174429,0.831731,0.811538,0.461538,28.737624,8.192308,90.063877,1.041132,9.423077,0.489552,-0.289190,0.572447,0.910256,0.916610
 1 12.369708,8.570060,0.531749,0.531749,2097.412544,167.229316,1.224294,0.482215 ,0.992056,0.846963,0.828599,0.664063,16.695950,5.478831,49.264588,0.870872,8.570060,0.463570,-0.229632,0.477286,0.918380,0.924159
 2 10.458333,5.833333,0.622929,0.622929,2274.342448,188.593750,0.833333,0.579440 ,0.828050,0.895833,0.883333,0.744048,13.207601,4.750000,41.139628,0.745570,5.833333,0.365023,-0.327152,0.527111,0.944444,0.948378
 1 48.403509,10.745614,0.232689,0.232689,1124.743081,-99.544140,1.535088,0.563404 ,0.839626,0.808114,0.785088,0.728070,57.141692,13.728070,185.141488,0.718775,10.745614,0.526018,-0.043511,0.211527,0.897661,0.904906
 2 19.796035,4.280914,0.803212,0.803212,2498.627676,174.030862,0.611559,0.476515 ,0.926258,0.923555,0.914382,0.623992,21.642927,6.652554,72.693825,0.865910,4.280914,0.296400,-0.541348,0.706224,0.959229,0.962116
 3 41.600000,11.581818,0.391919,0.391919,1785.954881,-136.845403,1.654545,0.431405 ,1.081811,0.793182,0.768364,0.618182,46.628085,12.309091,156.209645,0.918676,11.581818,0.546852,-0.121879,0.364828,0.889697,0.897506
 4 47.666667,14.291667,-0.154672,-0.154672,188.598515,-29.526186,2.041667,0.552083 ,0.778133,0.744792,0.714167,0.708333,50.670817,13.958333,188.471171,0.603637,14.291667,0.603637,-0.039949,0.200156,0.863889,0.873525
 5 26.735294,24.500000,0.306666,0.306666,1085.785851,-29.322206,3.500000,0.396194 ,0.996046,0.562500,0.510000,0.500000,23.127082,10.441176,111.633501,0.996046,24.500000,0.693147,-0.109012,0.363303,0.766667,0.783186
 1 40.940049,8.216372,0.601440,0.601440,2195.703559,-161.173588,1.173767,0.439793 ,1.045908,0.853279,0.835673,0.615338,44.701886,11.788497,150.920076,0.929760,8.216372,0.452190,-0.288693,0.546237,0.921749,0.927289
 2 39.563262,8.939050,0.578733,0.578733,2124.965371,-148.764074,1.277007,0.417890 ,1.083146,0.840374,0.821219,0.591845,43.667633,11.562842,145.981112,0.956791,8.939050,0.475058,-0.264680,0.531379,0.914866,0.920893
 3 27.727273,15.272727,0.371429,0.371429,1654.721399,-32.691210,2.181818,0.289594 ,1.307571,0.727273,0.694545,0.389610,35.213312,9.636364,106.336579,1.091525,15.272727,0.620445,-0.102245,0.362518,0.854545,0.864843
 1 42.001512,8.829385,0.552226,0.552226,2124.562664,-161.999642,1.261341,0.449865 ,1.039232,0.842332,0.823412,0.630796,46.187949,12.092490,155.558211,0.914338,8.829385,0.471684,-0.244612,0.501708,0.915911,0.921864
 2 40.292929,7.777778,0.631921,0.631921,2229.581927,-158.843274,1.111111,0.435232 ,1.046081,0.861111,0.844444,0.606061,44.046172,11.595960,148.116580,0.936064,7.777778,0.437558,-0.319828,0.573406,0.925926,0.931170
 3 30.090909,14.636364,0.389919,0.389919,1691.686497,-56.411721,2.090909,0.303424 ,1.282897,0.738636,0.707273,0.428571,36.028653,10.090909,114.398843,1.078402,14.636364,0.609760,-0.112857,0.378822,0.860606,0.870475
 4 39.111111,21.777778,-0.277350,-0.277350,153.699131,-9.410151,3.111111,0.413580 ,0.980990,0.611111,0.564444,0.555556,46.311008,12.888889,160.985796,0.686962,21.777778,0.686962,-0.102250,0.337362,0.792593,0.807276
 1 44.608871,9.854335,0.431783,0.431783,1859.052602,-150.570716,1.407762,0.485639 ,0.994303,0.824030,0.802913,0.669859,49.004245,12.785786,167.152775,0.855183,9.854335,0.501936,-0.152433,0.391292,0.906149,0.912793
 2 38.056250,15.006250,0.262970,0.262970,1519.959941,-104.872802,2.143750,0.374262 ,1.174085,0.732031,0.699875,0.554167,46.616195,11.902083,145.205157,0.964374,15.006250,0.616067,-0.053358,0.253242,0.857083,0.867201
 1 44.000000,17.500000,-0.213201,-0.213201,171.562500,-22.500000,2.500000,0.479592 ,0.892118,0.687500,0.650000,0.642857,50.297119,13.500000,176.327359,0.651757,17.500000,0.651757,-0.072324,0.269076,0.833333,0.845133
 2 46.366667,10.966667,0.282590,0.282590,1433.371033,-120.916000,1.566667,0.515238 ,0.945123,0.804167,0.780667,0.695238,50.895036,13.300000,176.011928,0.791259,10.966667,0.531687,-0.068341,0.258734,0.895556,0.902950
 3 32.690217,3.728261,0.858021,0.858021,2233.947208,-39.442745,0.532609,0.434724 ,0.907211,0.933424,0.925435,0.494565,32.018417,9.456522,118.154045,0.907211,3.728261,0.269107,-0.676693,0.780126,0.964493,0.967007
 4 43.715909,10.857955,0.385818,0.385818,1756.873730,-140.789669,1.551136,0.467265 ,1.024849,0.806108,0.782841,0.653409,48.411643,12.698864,164.337287,0.871910,10.857955,0.528914,-0.120714,0.354423,0.896591,0.903912
 5 42.333333,16.333333,0.043033,0.043033,832.666667,-68.000000,2.333333,0.451247 ,1.007483,0.708333,0.673333,0.619048,54.781494,13.000000,165.310069,0.808060,16.333333,0.636514,-0.001509,0.042473,0.844444,0.855457
 1 45.779472,2.945748,0.846503,0.846503,2773.426505,-221.836818,0.420821,0.553250 ,0.796913,0.947397,0.941085,0.704106,46.646496,12.278299,168.054176,0.756703,2.945748,0.227290,-0.616410,0.717098,0.971945,0.973931
 1 11.902299,20.557471,0.071697,0.071697,1177.462712,59.187154,2.936782,0.314903 ,1.263706,0.632902,0.588851,0.454023,25.143384,6.706897,55.931358,0.984384,20.557471,0.680143,-0.003823,0.071293,0.804215,0.818075
 2 2.580332,11.062327,-0.127223,-0.127223,199.607620,32.883431,1.580332,0.624938 ,0.690552,0.802458,0.778753,0.774238,7.925365,3.580332,17.844382,0.534104,11.062327,0.534104,-0.040357,0.168477,0.894645,0.902103
 3 3.042903,8.227225,0.048942,0.048942,522.409596,55.654607,1.175318,0.684096 ,0.638152,0.853085,0.835456,0.818326,6.555461,3.368114,17.151125,0.522682,8.227225,0.452545,-0.003186,0.046456,0.921645,0.927193
 4 10.250000,12.250000,0.322749,0.322749,1620.718605,127.457176,1.750000,0.443594 ,1.063507,0.781250,0.755000,0.630952,16.664307,5.416667,44.395873,0.890504,12.250000,0.562335,-0.084829,0.301654,0.883333,0.891593
 1 11.752000,15.288000,0.440396,0.440396,1489.354779,102.434003,2.184000,0.420544 ,0.962739,0.727000,0.694240,0.552000,9.507244,6.088000,51.500559,0.962739,15.288000,0.620692,-0.178306,0.466361,0.854400,0.864708
 2    NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN ,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN
 1 6.250000,36.750000,-0.591153,-0.591153,196.957031,-32.156250,5.250000,0.356405 ,1.065193,0.343750,0.265000,0.454545,29.505926,7.250000,53.912361,0.562335,36.750000,0.562335,-0.334944,0.608029,0.650000,0.674779
 2 8.385167,10.550239,0.329797,0.329797,1570.567481,131.015530,1.507177,0.509947 ,0.956140,0.811603,0.788995,0.691388,13.885711,4.813397,36.972450,0.807110,10.550239,0.520909,-0.092807,0.300044,0.899522,0.906635
 3 5.258333,15.108333,-0.011855,-0.011855,702.284684,62.972656,2.158333,0.482083 ,0.964970,0.730208,0.697833,0.658333,13.002067,4.625000,29.756110,0.751362,15.108333,0.617761,-0.000145,0.011916,0.856111,0.866298
 4 9.626263,15.838384,0.165437,0.165437,1291.814751,94.370168,2.262626,0.393939 ,1.138528,0.717172,0.683232,0.575758,17.456999,5.676768,44.797125,0.914480,15.838384,0.629282,-0.022655,0.160472,0.849158,0.859837
 5 6.627451,19.936275,-0.088823,-0.088823,685.985209,46.682733,2.848039,0.387591 ,1.111206,0.643995,0.601275,0.549020,14.817799,5.465686,38.036232,0.832774,19.936275,0.675696,-0.007042,0.090793,0.810131,0.823573
 6 3.825926,19.781481,-0.237131,-0.237131,160.575336,15.902249,2.825926,0.447490 ,0.927888,0.646759,0.604370,0.596296,9.107304,4.825926,29.030087,0.674485,19.781481,0.674485,-0.076733,0.293571,0.811605,0.824943
 1 4.963293,5.668521,0.399217,0.399217,1327.324451,113.777800,0.809789,0.705197 ,0.630692,0.898776,0.886630,0.834260,7.882613,3.510567,21.959063,0.550592,5.668521,0.358237,-0.154138,0.318411,0.946014,0.949836
 2 15.191684,4.969574,0.739475,0.739475,2544.107831,202.222113,0.709939,0.519595 ,0.891734,0.911258,0.900609,0.684584,17.651233,5.705882,57.036842,0.821455,4.969574,0.328192,-0.456174,0.640578,0.952671,0.956021
